,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5526,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Frank's Trattoria,40.7360311287152,-73.97915989751004,Pizza Place
5528,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Maialino,40.7384419150589,-73.98561005041564,Italian Restaurant
5558,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Follia,40.735146542173766,-73.98581484979155,Italian Restaurant
5559,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Lamarca Pasta,40.738352,-73.983848,Italian Restaurant
5565,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Patrizia's of Manhattan,40.739815,-73.979263,Italian Restaurant
5572,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,La Vera Pizzeria,40.74057423065184,-73.981948256706,Pizza Place
5592,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Coppola's,40.74157184432409,-73.98135581011344,Italian Restaurant
5599,"Gramercy, Manhattan",40.737209832715,-73.98137594833541,Proof Coffee,40.73972082737726,-73.9773756194897,Coffee Shop
5623,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Le District Coffee,40.71328360114957,-74.01585448223682,Coffee Shop
5627,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Starbucks Reserve,40.71417,-74.015434,Coffee Shop
5634,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,For Five Coffee Roasters,40.71224,-74.014915,Coffee Shop
5637,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Parm,40.71451391801664,-74.01626377138824,Italian Restaurant
5644,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Blue Bottle Coffee,40.7105890125794,-74.012371301651,Coffee Shop
5649,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,La Pizza & La Pasta,40.710566583744715,-74.01249396848024,Pizza Place
5652,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Laughing Man Coffee & Tea,40.71475351814522,-74.01736807400145,Coffee Shop
5670,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Osteria della Pace,40.7105541734127,-74.01251945667114,Italian Restaurant
5682,"Battery Park City, Manhattan",40.71193198394565,-74.01686930508617,Sauce & Barrel,40.70820089513548,-74.01433537679893,Pizza Place
5698,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Black Fox Coffee Co.,40.70657289005604,-74.00815534778381,Coffee Shop
5704,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Neapolitan Express,40.70690829999999,-74.0096853,Pizza Place
5706,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,La Colombe Torrefaction,40.705898810664266,-74.00842129724238,Coffee Shop
5711,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,For Five Coffee Roasters,40.709554,-74.010576,Coffee Shop
5725,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,&pizza,40.706615,-74.009943,Pizza Place
5726,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Blue Spoon Coffee Co.,40.708103,-74.007614,Coffee Shop
5733,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,Pizza Place
5742,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Big Al's Chicago Style Pizza,40.708892320194174,-74.01156153941926,Pizza Place
5745,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Starbucks,40.705162,-74.0113,Coffee Shop
5749,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Maestro Pasta,40.709337,-74.007769,Italian Restaurant
5751,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Boundless Plains Espresso,40.70799,-74.013894,Coffee Shop
5756,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Voyager Espresso,40.70878747496401,-74.007063456023,Coffee Shop
5767,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Café Grumpy,40.70400246573752,-74.01188921554795,Coffee Shop
5768,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Harry's Italian Pizza Bar,40.7076335455641,-74.00699585960496,Italian Restaurant
5777,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Black Fox,40.703968,-74.01116,Coffee Shop
5783,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Blue Bottle Coffee,40.7105890125794,-74.012371301651,Coffee Shop
5788,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Felice,40.70783228127862,-74.00704045580463,Italian Restaurant
5791,"Financial District, Manhattan",40.70710710727048,-74.0106654452127,Gregorys Coffee,40.70611,-74.01285,Coffee Shop
5818,"Astoria, Queens",40.76850859335492,-73.91565374304234,Basil Brick Oven Pizza,40.77086476023009,-73.92008026388999,Pizza Place
5835,"Astoria, Queens",40.76850859335492,-73.91565374304234,Antika Restaurant & Pizzeria,40.764903413035924,-73.91715814610242,Italian Restaurant
5842,"Astoria, Queens",40.76850859335492,-73.91565374304234,Starbucks,40.77003,-73.91851,Coffee Shop
5868,"Astoria, Queens",40.76850859335492,-73.91565374304234,Gossip Coffee And Cocktails,40.764521949611066,-73.91646215978797,Coffee Shop
5872,"Astoria, Queens",40.76850859335492,-73.91565374304234,Via Trenta,40.76474329895629,-73.91664146607067,Italian Restaurant
5881,"Astoria, Queens",40.76850859335492,-73.91565374304234,Astoria Pizza,40.76648971271311,-73.92042287572502,Pizza Place
5902,"Woodside, Queens",40.74634908860222,-73.90184166838284,Pizza Boy 2,40.745424979439456,-73.90555677036292,Pizza Place
5918,"Woodside, Queens",40.74634908860222,-73.90184166838284,Blue Cups Cafe,40.74745807426534,-73.9026118109631,Coffee Shop
5949,"Woodside, Queens",40.74634908860222,-73.90184166838284,Little Caesars Pizza,40.745331,-73.906523,Pizza Place
5965,"Woodside, Queens",40.74634908860222,-73.90184166838284,daro's pizza & chicken woodside queens,40.746184831487646,-73.89689132133297,Pizza Place
5988,"Jackson Heights, Queens",40.75198138007367,-73.88282109164365,Uncle Peter's,40.755785824308525,-73.88381022551096,Italian Restaurant
6012,"Jackson Heights, Queens",40.75198138007367,-73.88282109164365,Gianni's Pizza & Italian Restaurant,40.755595687534765,-73.88587518376295,Pizza Place
6020,"Jackson Heights, Queens",40.75198138007367,-73.88282109164365,Starbucks,40.74955752,-73.88739013,Coffee Shop
6057,"Elmhurst, Queens",40.744048505122024,-73.88165622288388,Louie's Pizzeria and Restaurant,40.74605142795382,-73.88372304415762,Pizza Place
6089,"Howard Beach, Queens",40.65422527738487,-73.8381376460028,Prima Pasta & Cafe,40.65438500803745,-73.83909340122082,Italian Restaurant
6090,"Howard Beach, Queens",40.65422527738487,-73.8381376460028,Brothers Ravioli,40.655281880700706,-73.83899102478131,Italian Restaurant
6105,"Howard Beach, Queens",40.65422527738487,-73.8381376460028,Roma View Catering,40.657220178842806,-73.83909163427153,Italian Restaurant
6123,"Corona, Queens",40.74238175015667,-73.85682497345258,Park Side,40.74366966519212,-73.85584371341943,Italian Restaurant
6126,"Corona, Queens",40.74238175015667,-73.85682497345258,Corona Pizza (Il Forno),40.74333969598313,-73.8550847854009,Pizza Place
6153,"Forest Hills, Queens",40.72526378216503,-73.84447500788983,Gloria Pizza,40.720917,-73.843346,Pizza Place
6160,"Forest Hills, Queens",40.72526378216503,-73.84447500788983,Rosalia's Pizzeria,40.72465654714462,-73.84979610931651,Pizza Place
6167,"Forest Hills, Queens",40.72526378216503,-73.84447500788983,Numero 28,40.720852859554014,-73.84561377044857,Italian Restaurant
6183,"Kew Gardens, Queens",40.7051790354148,-73.82981905825703,Dani's House of Pizza,40.708982123128486,-73.83053594442913,Pizza Place
6188,"Kew Gardens, Queens",40.7051790354148,-73.82981905825703,Singas Famous Pizza,40.7088699596655,-73.83049852765888,Pizza Place
6195,"Kew Gardens, Queens",40.7051790354148,-73.82981905825703,Paul Michael Brick Oven Cafe,40.70373,-73.82496,Italian Restaurant
6224,"Richmond Hill, Queens",40.69794731471763,-73.83183321446887,Alfie's Pizza,40.69986036500267,-73.83251858445236,Pizza Place
6232,"Richmond Hill, Queens",40.69794731471763,-73.83183321446887,Vincent & Andrea's Pizzeria,40.698207943773696,-73.83510402118371,Pizza Place
6268,"Flushing, Queens",40.76445419697846,-73.83177300329582,Starbucks,40.76076522285495,-73.83055298489074,Coffee Shop
6310,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Etto Espresso Bar,40.74870263866801,-73.94068910937959,Coffee Shop
6318,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Clever Blend Lic,40.750228255772456,-73.93960758219154,Coffee Shop
6324,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Partners Coffee,40.7475693824323,-73.94145464282613,Coffee Shop
6325,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Sweetleaf,40.74853679447502,-73.93878657878295,Coffee Shop
6327,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Luzzo’s,40.7489493677965,-73.94221276016694,Pizza Place
6328,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Levante,40.747517967937966,-73.94159008228058,Pizza Place
6339,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Starbucks,40.74745932309569,-73.94203125198355,Coffee Shop
6343,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Birch Coffee,40.75313771432362,-73.94052570206453,Coffee Shop
6345,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Triple Shot World Atlas,40.750256135169806,-73.93959054726801,Coffee Shop
6348,"Long Island City, Queens",40.75021734610528,-73.93920223915505,GoodFellas Pizza Inc.,40.753242,-73.937256,Pizza Place
6351,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Starbucks,40.750293,-73.940295,Coffee Shop
6353,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Oro Restaurant and Lounge,40.751803,-73.939319,Italian Restaurant
6369,"Long Island City, Queens",40.75021734610528,-73.93920223915505,Mike's Pizza,40.75224656731344,-73.9344749685542,Pizza Place
6389,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
6392,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Sunnyside Pizza,40.743909065444484,-73.92405483919823,Pizza Place
6395,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
6396,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Philomena's,40.743404,-73.922905,Pizza Place
6397,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Baruir's Coffee Store,40.74387879879115,-73.9240077997006,Coffee Shop
6406,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Coffee Tossy,40.740498,-73.92258,Coffee Shop
6409,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place
6417,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
6419,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant
6420,"Sunnyside, Queens",40.74017628351924,-73.92691617561577,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant
6433,"East Elmhurst, Queens",40.76407323883091,-73.86704147658772,Starbucks,40.76850483755989,-73.86790170363254,Coffee Shop
6435,"East Elmhurst, Queens",40.76407323883091,-73.86704147658772,House Pizza,40.762163400650024,-73.8685780764,Pizza Place
6445,"Maspeth, Queens",40.725427374093606,-73.89621713626859,Rosa's Pizza,40.72686299417401,-73.89551730598838,Pizza Place
6448,"Maspeth, Queens",40.725427374093606,-73.89621713626859,Joey's Pizza,40.726224144417756,-73.89517217874527,Pizza Place
6456,"Maspeth, Queens",40.725427374093606,-73.89621713626859,Patrizia's of Maspeth,40.726765,-73.89427,Italian Restaurant
6460,"Maspeth, Queens",40.725427374093606,-73.89621713626859,Maspeth Pizza,40.72796674429386,-73.89194948419956,Pizza Place
6479,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Joe's Restaurant,40.707452,-73.903355,Italian Restaurant
6486,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Rosa's Pizza,40.712168,-73.900103,Pizza Place
6495,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Corato Pizza,40.70594008860232,-73.89667694340271,Pizza Place
6514,"Ridgewood, Queens",40.70832315613858,-73.90143517559589,Aunt Bella,40.71028641198053,-73.89943687653977,Italian Restaurant
6521,"Glendale, Queens",40.70276242967838,-73.87074167435605,Bambino Pizza 2,40.703112,-73.868178,Pizza Place
6523,"Rego Park, Queens",40.72897409480735,-73.8578268690537,Avellino Ristorante & Pizzeria,40.72976798666398,-73.86045074006529,Italian Restaurant
6541,"Rego Park, Queens",40.72897409480735,-73.8578268690537,J&D Pizzeria & Restaurant,40.73248653909926,-73.85741921688103,Pizza Place
6549,"Rego Park, Queens",40.72897409480735,-73.8578268690537,Starbucks,40.729803939216424,-73.8626648555788,Coffee Shop
6557,"Rego Park, Queens",40.72897409480735,-73.8578268690537,Primadonna,40.72654718702401,-73.85342725705016,Pizza Place
6570,"Woodhaven, Queens",40.68988687915789,-73.8581104655432,Sal's Pizzeria,40.69155596306291,-73.85749670660209,Pizza Place
6590,"Woodhaven, Queens",40.68988687915789,-73.8581104655432,D'Aleos,40.692886065325574,-73.85431619191674,Pizza Place
6594,"Ozone Park, Queens",40.680708468265415,-73.84320266173447,Ozone Pizzeria,40.680732739560426,-73.8425328646759,Pizza Place
6616,"Ozone Park, Queens",40.680708468265415,-73.84320266173447,Little Caesars Pizza,40.67728402360265,-73.84411462987586,Pizza Place
6625,"Ozone Park, Queens",40.680708468265415,-73.84320266173447,Romeo's Pizza And Pasta,40.68007758744539,-73.83826792239039,Pizza Place
6648,"College Point, Queens",40.784902749260205,-73.84304528896125,Sal's Pizza & Italian Kitchen,40.78162383079163,-73.8410984695503,Pizza Place
6660,"College Point, Queens",40.784902749260205,-73.84304528896125,Pizza Town,40.78238084977933,-73.84589234683646,Pizza Place
6667,"College Point, Queens",40.784902749260205,-73.84304528896125,Nonna Delia,40.782239,-73.845995,Pizza Place
6696,"Bayside, Queens",40.76604063281064,-73.7742736306867,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant
6710,"Bayside, Queens",40.76604063281064,-73.7742736306867,Domino's Pizza,40.76719945135096,-73.77324792175841,Pizza Place
6715,"Bayside, Queens",40.76604063281064,-73.7742736306867,Trattoria Thirty Five,40.76885918000245,-73.77401140965841,Italian Restaurant
6736,"Bayside, Queens",40.76604063281064,-73.7742736306867,Papa John's Pizza,40.762743632973795,-73.77049787175453,Pizza Place
6742,"Bayside, Queens",40.76604063281064,-73.7742736306867,Pete's Pizzeria and Restaurant,40.7645871726209,-73.7715777685939,Pizza Place
6752,"Auburndale, Queens",40.76172954903262,-73.79176243728061,Durso's Pasta & Ravioli Company,40.7633382071267,-73.7930568493998,Italian Restaurant
6767,"Auburndale, Queens",40.76172954903262,-73.79176243728061,Primo Amore,40.76546404313656,-73.78890109453214,Italian Restaurant
6776,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Bean & Bean,40.77056646005071,-73.73568061196744,Coffee Shop
6777,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Café 1 of a Kind,40.77240281628647,-73.73423321591879,Coffee Shop
6778,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Aunt Bella's,40.766902784128206,-73.73648475430988,Italian Restaurant
6780,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Il Bacco,40.77117386483144,-73.7350060892753,Italian Restaurant
6794,"Little Neck, Queens",40.7708261928267,-73.7388977558074,La Grotta di Marcello,40.771713643603405,-73.7345497143007,Italian Restaurant
6814,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Toskana Pizzeria Restaurant,40.767906,-73.738693,Pizza Place
6816,"Little Neck, Queens",40.7708261928267,-73.7388977558074,DiMaria's Brick Oven Pizza & Kitchen,40.76785921609105,-73.7382689364318,Pizza Place
6818,"Little Neck, Queens",40.7708261928267,-73.7388977558074,Sal's Little Neck Pizzeria,40.77177155667747,-73.73466422182625,Pizza Place
6827,"Douglaston, Queens",40.76684609790763,-73.7424982072733,Il Sapore Pizza,40.76593378320164,-73.74499001455428,Italian Restaurant
6860,"Glen Oaks, Queens",40.74944079974332,-73.71548118999145,Marcellas Pizza,40.74703915558777,-73.71244207608544,Pizza Place
6866,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Hi-Class Pizza,40.725229290112445,-73.72155835335496,Pizza Place
6869,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Trattoria Lucia,40.72597625404059,-73.71887985537106,Italian Restaurant
6875,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Arturo's Ristorante Italiano,40.72486725375235,-73.7224122384431,Italian Restaurant
6877,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Pizza Express,40.725904451305205,-73.71873457953446,Pizza Place
6879,"Bellerose, Queens",40.72857318176675,-73.72012814826903,Curry On Pizza,40.72646,-73.7166,Pizza Place
6886,"Kew Gardens Hills, Queens",40.722578244228046,-73.82087764933566,Benjy's Kosher Pizza & Falafel,40.72477036009629,-73.82109149359167,Pizza Place
6897,"Kew Gardens Hills, Queens",40.722578244228046,-73.82087764933566,Uncle Tommy's,40.71974223885612,-73.82067506657279,Pizza Place
6906,"Fresh Meadows, Queens",40.7343944653313,-73.78271337003264,Fresh Meadows Pizzeria and Restaurant,40.73710970180682,-73.77816605290153,Pizza Place
6920,"Briarwood, Queens",40.71093547252271,-73.81174822458634,The Panorama Cafe,40.71231715293416,-73.80652704968954,Coffee Shop
6930,"Jamaica Center, Queens",40.70465736068717,-73.79690165888289,Margherita Pizza,40.70466179650204,-73.79686045422818,Pizza Place
6933,"Jamaica Center, Queens",40.70465736068717,-73.79690165888289,Starbucks,40.70360122835167,-73.79936436251222,Coffee Shop
6956,"Jamaica Center, Queens",40.70465736068717,-73.79690165888289,Starbucks,40.70138312123458,-73.79670300712185,Coffee Shop
6959,"Jamaica Center, Queens",40.70465736068717,-73.79690165888289,Taco Bell/Pizza Hut,40.703926,-73.799166,Pizza Place
6972,"Oakland Gardens, Queens",40.74561857141855,-73.75494976234332,Gino's Pizzeria,40.74844544086946,-73.75649772102554,Pizza Place
6980,"Oakland Gardens, Queens",40.74561857141855,-73.75494976234332,Starbucks,40.74908551782129,-73.75631214871055,Coffee Shop
7110,"Far Rockaway, Queens",40.603134432500894,-73.75497968043872,Ginos Pizza,40.60337330347789,-73.7530061880719,Pizza Place
7111,"Far Rockaway, Queens",40.603134432500894,-73.75497968043872,Little Caesars Pizza,40.606473327257866,-73.7562275758512,Pizza Place
7122,"Far Rockaway, Queens",40.603134432500894,-73.75497968043872,Domino's Pizza,40.600132,-73.753619,Pizza Place
7147,"Broad Channel, Queens",40.60302658351238,-73.8200548911032,Tommy's Pizza,40.606454,-73.819819,Pizza Place
7155,"Steinway, Queens",40.775923015642896,-73.90228960391673,Astoria Pizza Factory,40.77855993664831,-73.90254286302522,Pizza Place
7163,"Steinway, Queens",40.775923015642896,-73.90228960391673,Alba's Pizza & Restaurant,40.773854707213914,-73.9075480001452,Italian Restaurant
7177,"Beechhurst, Queens",40.79278140360048,-73.80436451720988,Cascarino's,40.79312586870684,-73.80785717831593,Pizza Place
7180,"Beechhurst, Queens",40.79278140360048,-73.80436451720988,due ponti ristorante,40.796288565350814,-73.80632711014371,Italian Restaurant
7201,"Bay Terrace, Queens",40.782842806245554,-73.7768022262158,Jack's Pizza & Pasta,40.77934570845235,-73.77731847811599,Pizza Place
7218,"Bay Terrace, Queens",40.782842806245554,-73.7768022262158,Starbucks,40.78041616248073,-73.77626587653691,Coffee Shop
7230,"Edgemere, Queens",40.595641807368494,-73.77613282391705,Papa John's Pizza,40.595157339170434,-73.78016923615274,Pizza Place
7234,"Edgemere, Queens",40.595641807368494,-73.77613282391705,Rockaway Pizza & Restaurant,40.5963393083626,-73.77109685370526,Pizza Place
7245,"Arverne, Queens",40.58914394372971,-73.79199233136943,Locals Collective NYC,40.59039469397235,-73.79767656326294,Coffee Shop
7247,"Arverne, Queens",40.58914394372971,-73.79199233136943,Boardwalk Pizza,40.59068874773115,-73.79716148096921,Pizza Place
7260,"Rockaway Beach, Queens",40.582801696845586,-73.82236121088751,Whit's End Pizza Parlour,40.584729444253185,-73.81932529304476,Pizza Place
7293,"Rockaway Beach, Queens",40.582801696845586,-73.82236121088751,The Other End Pizza Parlour,40.58475640962332,-73.81925056841078,Pizza Place
7314,"Murray Hill, Queens",40.764126122614066,-73.81276269135866,Coffee Factory,40.76312523471443,-73.81434112787247,Coffee Shop
7320,"Murray Hill, Queens",40.764126122614066,-73.81276269135866,Cafe de Cupping,40.76526083298754,-73.81436801530978,Coffee Shop
7357,"Murray Hill, Queens",40.764126122614066,-73.81276269135866,Domino's Pizza,40.7655941950371,-73.81696153432813,Pizza Place
7359,"Floral Park, Queens",40.741378421945434,-73.70884705889246,Singas Famous Pizza,40.737652521270086,-73.70751159046831,Pizza Place
7387,"Queensboro Hill, Queens",40.7445723092867,-73.82580915110559,Phil & Son's Pizzeria,40.74562840333674,-73.82590973423888,Pizza Place
7413,"Hillcrest, Queens",40.723824901829204,-73.79760300912672,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop
7423,"Ravenswood, Queens",40.761704526054146,-73.93157506072878,Botte Bar,40.76326517455829,-73.92809098763414,Italian Restaurant
7450,"Lindenwood, Queens",40.66391841925139,-73.84963782402441,La Villa,40.66659324453285,-73.85212485457131,Pizza Place
7494,"Belle Harbor, Queens",40.57615556543109,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
7518,"Rockaway Park, Queens",40.58034295646131,-73.84153370226186,Ciro's Italian Restaurant,40.579270684356544,-73.83695416979937,Pizza Place
7522,"Rockaway Park, Queens",40.58034295646131,-73.84153370226186,Slices n Ices,40.58010713519273,-73.83716784306104,Pizza Place
7531,"Bellaire, Queens",40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant
7545,"North Corona, Queens",40.7540709990489,-73.85751790676447,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467004448,-73.8556192270517,Pizza Place
7559,"North Corona, Queens",40.7540709990489,-73.85751790676447,Taste of Dolly's,40.757850646972656,-73.85653686523438,Pizza Place
7566,"Forest Hills Gardens, Queens",40.7146110815117,-73.8410221123401,Nick's Pizza,40.718179971534305,-73.84069151979246,Pizza Place
7589,"St. George, Staten Island",40.6449815710044,-74.07935312512797,A&S Pizzeria,40.64393953223924,-74.0776259226109,Pizza Place
7595,"St. George, Staten Island",40.6449815710044,-74.07935312512797,Enoteca Maria,40.64194106346249,-74.07732026660736,Italian Restaurant
7598,"St. George, Staten Island",40.6449815710044,-74.07935312512797,Marie's 2,40.642176,-74.076669,Italian Restaurant
7609,"St. George, Staten Island",40.6449815710044,-74.07935312512797,Starbucks,40.644745,-74.074488,Coffee Shop
7642,"Stapleton, Staten Island",40.62692762538176,-74.07790192660066,Bari's Pizza & Pasta,40.627296,-74.076307,Pizza Place
7658,"Stapleton, Staten Island",40.62692762538176,-74.07790192660066,Bay Point Pizzeria,40.629744,-74.076879,Pizza Place
7662,"Rosebank, Staten Island",40.61530494652761,-74.06980526716141,Pronto Pizza,40.61644869360941,-74.06794260558239,Pizza Place
7663,"Rosebank, Staten Island",40.61530494652761,-74.06980526716141,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant
7665,"Rosebank, Staten Island",40.61530494652761,-74.06980526716141,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant
7689,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Panini Grill,40.63013746773481,-74.10815562240508,Italian Restaurant
7690,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Fab Cup,40.63012932675018,-74.10948604345322,Coffee Shop
7691,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Starbucks,40.63032034,-74.10608734,Coffee Shop
7693,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Beans & Leaves,40.63071761434358,-74.10337597131729,Coffee Shop
7701,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Cafe Milano,40.63101379177601,-74.10290524363518,Italian Restaurant
7725,"West Brighton, Staten Island",40.63187892654607,-74.1071817826561,Billy's Pizza & Pasta,40.63469491,-74.110874,Pizza Place
7740,"Port Richmond, Staten Island",40.63366930554365,-74.12943426797008,Michelangelo's Pizza,40.630790999999995,-74.129548,Pizza Place
7743,"Mariner's Harbor, Staten Island",40.632546390481124,-74.15008537046981,Bella Mama Rose Italian Restaurant,40.63177190796811,-74.1469496567026,Italian Restaurant
7745,"Mariner's Harbor, Staten Island",40.632546390481124,-74.15008537046981,bella mama rosa staten island,40.63175,-74.147008,Italian Restaurant
7750,"Castleton Corners, Staten Island",40.61333593766742,-74.11918058534842,Joe & Pat Pizzeria and Restaurant,40.61304647514354,-74.12212777422766,Pizza Place
7751,"Castleton Corners, Staten Island",40.61333593766742,-74.11918058534842,Goodfella's Pizza & Restaurant,40.61311430853664,-74.12399889601244,Pizza Place
7759,"Castleton Corners, Staten Island",40.61333593766742,-74.11918058534842,Domino's Pizza,40.61329765850937,-74.12302450106836,Pizza Place
7769,"New Springville, Staten Island",40.594252379161695,-74.16496031329827,Starbucks,40.592496,-74.162623,Coffee Shop
7771,"New Springville, Staten Island",40.594252379161695,-74.16496031329827,Barnes & Noble Cafe,40.59238507436921,-74.16290128670595,Coffee Shop
7780,"New Springville, Staten Island",40.594252379161695,-74.16496031329827,Bario's,40.58985571129801,-74.16466232940182,Pizza Place
7782,"New Springville, Staten Island",40.594252379161695,-74.16496031329827,Mr. Pizza's Pasta House,40.591355721612494,-74.16431045024412,Pizza Place
7805,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Pizzeria Giove,40.57225602760008,-74.11312280991517,Pizza Place
7806,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,La Strada,40.573742673776685,-74.11562734222126,Italian Restaurant
7808,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Little Italy Gourmet,40.57456522835696,-74.11614983551179,Italian Restaurant
7809,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Brioso,40.57305217331347,-74.1147890387532,Italian Restaurant
7813,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,SIPS + MAKER,40.5715696,-74.1122391,Coffee Shop
7819,"New Dorp, Staten Island",40.57257231820632,-74.1164794360638,Pronto Pizza,40.57132503373072,-74.11114965254167,Pizza Place
7831,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Village Maria,40.55029347845108,-74.15081621652816,Pizza Place
7832,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Piccolino's italian Restaurant,40.55153846012257,-74.1497458477389,Italian Restaurant
7835,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Nonna's,40.551088916834885,-74.15111674680456,Pizza Place
7844,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Benvenuti Pizzeria e Trattoria,40.5512054717975,-74.15017511029485,Italian Restaurant
7847,"Great Kills, Staten Island",40.549480228713605,-74.14932381490992,Gusto Restaurant,40.55134446523196,-74.14982123556524,Italian Restaurant
7850,"Eltingville, Staten Island",40.542230747450745,-74.1643308041936,Campania Coal Fired Pizza,40.54320615990769,-74.16403266834551,Pizza Place
7857,"Eltingville, Staten Island",40.542230747450745,-74.1643308041936,Giovannis Trattoria,40.545119,-74.165951,Italian Restaurant
