,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9413,"Tudor City, Manhattan",40.746917410740195,-73.97121928722265,Libretto's Pizzeria,40.74719639199413,-73.97708928955791,Pizza Place
9541,"Sunnyside Gardens, Queens",40.74565180608076,-73.91819286431682,Sotto Le Stelle,40.74342434001502,-73.92016520467037,Pizza Place
9565,"Sunnyside Gardens, Queens",40.74565180608076,-73.91819286431682,Skillman Famous Pizza and Coffee Shop,40.746498118853864,-73.917800821402,Pizza Place
9569,"Sunnyside Gardens, Queens",40.74565180608076,-73.91819286431682,Philomena's,40.743404,-73.922905,Pizza Place
9580,"Sunnyside Gardens, Queens",40.74565180608076,-73.91819286431682,Uncle Jimmy's Pizzeria,40.74594634359029,-73.9152886509224,Pizza Place
9662,"Fulton Ferry, Brooklyn",40.70328109093014,-73.99550751888415,Juliana's Pizza,40.702769,-73.993616,Pizza Place
9686,"Fulton Ferry, Brooklyn",40.70328109093014,-73.99550751888415,Grimaldi's Pizzeria,40.70251245984901,-73.99314782720094,Pizza Place
9836,"Dumbo, Brooklyn",40.70317632822692,-73.9887528074504,Juliana's Pizza,40.702769,-73.993616,Pizza Place
9848,"Dumbo, Brooklyn",40.70317632822692,-73.9887528074504,Grimaldi's Pizzeria,40.70251245984901,-73.99314782720094,Pizza Place
9867,"Willowbrook, Staten Island",40.60370692627371,-74.13208447484298,Valiano,40.60366026752917,-74.1313278865433,Pizza Place
9904,"Homecrest, Brooklyn",40.598525095137255,-73.95918459428702,Prince of Pizza,40.598438,-73.960958,Pizza Place
9920,"Homecrest, Brooklyn",40.598525095137255,-73.95918459428702,Luigi's Pizzeria,40.59906665957562,-73.95486945410663,Pizza Place
9936,"Middle Village, Queens",40.716414511158185,-73.88114319200604,Carlo's Pizzeria,40.712853,-73.878169,Pizza Place
9951,"Prince's Bay, Staten Island",40.52626406734812,-74.20152556457658,Domenico's Pizzeria,40.52597613753762,-74.20157601498643,Pizza Place
9955,"Prince's Bay, Staten Island",40.52626406734812,-74.20152556457658,Fratelli Pizzeria & Bakery,40.525959,-74.201059,Pizza Place
9977,"Highland Park, Brooklyn",40.6819989345173,-73.890345709872,Little Caesars Pizza,40.678476,-73.888577,Pizza Place
9993,"Madison, Brooklyn",40.60937770113766,-73.94841515328893,J&R Pizza,40.61044020590256,-73.95417350233517,Pizza Place
10001,"Bronxdale, Bronx",40.85272297633017,-73.86172577555115,John & Joe's Pizzeria,40.854519600273534,-73.86582375035509,Pizza Place
10013,"Allerton, Bronx",40.86578787802982,-73.85931863221647,Domenick's Pizzeria,40.86557632085589,-73.85812427249664,Pizza Place
10020,"Allerton, Bronx",40.86578787802982,-73.85931863221647,Domino's Pizza,40.8663626,-73.8617983,Pizza Place
10025,"Allerton, Bronx",40.86578787802982,-73.85931863221647,Prego's Pizza,40.86384057998657,-73.8565993309021,Pizza Place
10027,"Allerton, Bronx",40.86578787802982,-73.85931863221647,Domenicks's Pizzeria,40.86572,-73.858059,Pizza Place
10048,"Kingsbridge Heights, Bronx",40.8703923914147,-73.90152264513144,emilio's Pizza,40.86805588880427,-73.90019885815639,Pizza Place
10051,"Kingsbridge Heights, Bronx",40.8703923914147,-73.90152264513144,Little Caesars Pizza,40.868724,-73.902042,Pizza Place
10052,"Kingsbridge Heights, Bronx",40.8703923914147,-73.90152264513144,Little Ceasars,40.86846859977374,-73.90208815662014,Pizza Place
10053,"Kingsbridge Heights, Bronx",40.8703923914147,-73.90152264513144,LJ Pizza,40.86907233141642,-73.89597501157759,Pizza Place
10081,"Erasmus, Brooklyn",40.64692606658579,-73.94817709920184,Domino's Pizza,40.648009,-73.948977,Pizza Place
10295,"Garden District, Ryerson-Toronto",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
10364,"Garden District, Ryerson-Toronto",43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
10656,Richmond / Adelaide / King-Toronto,43.65057120000001,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
10672,Richmond / Adelaide / King-Toronto,43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
10818,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
10824,Harbourfront East / Union Station / Toronto Islands-Toronto,43.6408157,-79.38175229999997,Panago,43.64251764051932,-79.38359138522554,Pizza Place
10866,Little Portugal / Trinity-Toronto,43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
10892,Little Portugal / Trinity-Toronto,43.647926700000006,-79.4197497,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
10927,The Danforth West / Riverdale-Toronto,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
10981,Toronto Dominion Centre / Design Exchange-Toronto,43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
11024,Toronto Dominion Centre / Design Exchange-Toronto,43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
11167,Commerce Court / Victoria Hotel-Toronto,43.6481985,-79.37981690000002,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
11318,The Annex / North Midtown / Yorkville-Toronto,43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
11340,Davisville-Toronto,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
11366,Davisville-Toronto,43.7043244,-79.3887901,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
11370,Davisville-Toronto,43.7043244,-79.3887901,Pizza Nova,43.70752400823691,-79.3898628311206,Pizza Place
11371,Davisville-Toronto,43.7043244,-79.3887901,Provocative Pizza Series,43.708293114505096,-79.38954603484376,Pizza Place
11439,Runnymede / Swansea-Toronto,43.6515706,-79.4844499,Pizzaiolo,43.64939525764269,-79.48355965141116,Pizza Place
11440,Runnymede / Swansea-Toronto,43.6515706,-79.4844499,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
11441,Runnymede / Swansea-Toronto,43.6515706,-79.4844499,Classico,43.649194,-79.484699,Pizza Place
11488,Kensington Market / Chinatown / Grange Park-Toronto,43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
11514,Kensington Market / Chinatown / Grange Park-Toronto,43.6532057,-79.4000493,Big Trouble Pizza,43.651347,-79.39702,Pizza Place
11543,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
11662,Stn A PO Boxes-Toronto,43.6464352,-79.37484599999998,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
11694,St. James Town / Cabbagetown-Toronto,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
11698,St. James Town / Cabbagetown-Toronto,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
11703,St. James Town / Cabbagetown-Toronto,43.667967,-79.3676753,Salt & Tobacco,43.66530700653405,-79.36833465285895,Pizza Place
11712,First Canadian Place / Underground city-Toronto,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
11759,First Canadian Place / Underground city-Toronto,43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
11822,Church and Wellesley-Toronto,43.6658599,-79.38315990000002,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
11890,Business reply mail Processing CentrE-Toronto,43.6627439,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
